date,Time precision,country,Country ISO,Latitude,Longitude,Geo precision,Admin 1,Location where sexual violence was committed,Event Description,Reported Perpetrator,Perpetrator Group Name,Single and group perpetrators ,Weapon Carried/Used,Survivor or Victim,Survivor Or Victim Sex,Adult or Minor ,Type,SV Context,Classification,Number of reported victims,Reported deaths following the sexual violence,SiND Event ID
#date +occurred,,#country,#country_ISO,#geo +lac,#geo +lon,,#adm1,#loc,,#group +perp,#group +perp +name,,#weapons,,#sex,,,,,,,
14/11/2021,Exact Date,Nigeria,NGA,11.95554375,6.914117932,(1)Exact location,Zamfara,"Street, road or field ","November 2021: In Zamfara state, an unspecified number of women were raped by Zamfara militia during an attack on a village. Six people were also abducted and valuables were looted.",NSA,Militia,Group perpetrator,Firearms,Civilian ,Female,"Adult, ",Rape,CRSV,Mass SV assault,3,,30451
24/11/2021,Exact Date,Nigeria,NGA,5.8558,7.5119,(1)Exact location,Abia,In captivity,"November 2021: Along a road in Abia state, a female student was raped and killed by Fulani herdsmen whilst commuting from the university town of Uturu. Ten other passengers, mostly students, were also abducted. ",Other,Fulani herdsmen,Group perpetrator,Firearms,Civilian ,Female,"Adult, ",Rape,CRSV,Gang SV assault,1,1,30452
01/11/2021,Close -The exact date is within 2-6 days of the indicated date,DRC,COD,0.047893519,29.68679734,(1)Exact location,North Kivu,No information ,"Around 11 November 2021: In North Kivu province, an unspecified number of IDP women were raped by an armed group.",NSA,Unidentified armed actor,Group perpetrator,Firearms,Civilian ,Female,"Adult, ",Rape,CRSV,Mass SV assault,2,,30455
11/11/2021,Exact Date,DRC,COD,1.1125889,29.14899955,(1)Exact location,Ituri,School,"November 2021: In Ituri province, a 13-year-old student was raped by her teacher. ",NSA,Unidentified armed actor,Single perpetrator,Unarmed,Civilian ,Female,"Minor, ",Rape,CRSV,Single rape/sv assault ,1,,30456
12/11/2021,Exact Date,DRC,COD,-3.683613574,28.71699873,(1)Exact location,South Kivu,No information ,"November 2021: In South-Kivi province, a 9-year-old girl was raped by an unknown armed man.",NSA,Unidentified armed actor,Single perpetrator,Firearms,Civilian ,Female,"Minor, ",Rape,CRSV,Single rape/sv assault ,1,,30457
18/11/2021,Exact Date,DRC,COD,-0.962197,29.32557083,"(3)District, Communicipality or Commune ",North Kivu,In captivity,"November 2021: In Rukoro village, Rutshuru territory, North Kivu province, a woman was abducted and raped by armed men.",NSA,Unidentified armed actor,Group perpetrator,Firearms,Civilian ,Female,"Adult, ",Rape,CRSV,Gang SV assault,1,,30458
20/11/2021,Exact Date,DRC,COD,-3.8754441,29.096687,(1)Exact location,South Kivu,"Street, road or field ","November 2021: In South Kivu province, a woman was raped by Mai-Mai militia men. A man was also killed and livestock looted. ",NSA,Mai Mai militia,Group perpetrator,Firearms,Civilian ,Female,"Adult, ",Rape,CRSV,Gang SV assault,1,,30459
29/11/2021,Exact Date,DRC,COD,-3.4183714,19.4336118,(1)Exact location,Mai-Ndombe,School,"November 2021: In Mai-Ndombe province, a ten-year-old girl was raped by her teacher. The girl died a few days later. ",NSA,Unidentified armed actor,Single perpetrator,Unarmed,Civilian ,Female,"Minor, ",Rape,CRSV,Single rape/sv assault ,1,1,30460
22/11/2021,Week-The event occurred within the week of this date ,Ethiopia,ETH,9.991146544,39.89795602,(1)Exact location,Amhara Region,Victims home ,"November 2021: In Amhara region, an 85-year-old Orthodox nun was raped by a member of TPLF forces. This incident was reported on , 16 December 2021.",NSA,Tigray Peopleâ€™s Liberation Front,Single perpetrator,Firearms,Civilian ,Female,"Adult, ",Rape,CRSV,Single rape/sv assault ,1,,30514
01/11/2021,Month- The event occurred within this month,Ethiopia,ETH,11.31241068,39.67778977,(1)Exact location,Amhara Region,No information ,"November 2021: In Hayk town, South Wello zone, Amhara region, an unspecified number of women (coded as 3) were raped by TPLF forces.  This incident was reported on 13th December 2021. ",NSA,Tigray Peopleâ€™s Liberation Front,Group perpetrator,Firearms,Civilian ,Female,"Adult, ",Rape,CRSV,Mass SV assault,3,,30515
01/11/2021,Month- The event occurred within this month,Ethiopia,ETH,12.00118236,38.75206692,(1)Exact location,Amhara Region,No information ,"November 2021: In Meket town, North Wello, Amhara region, an unidentified number of women, including children and wives of priests, were raped by TPLF forces when the group controlled the area. They also killed an unidentified number of civilians in the town and looted and damaged private properties and government institutions. This incident was reported on 2nd December 2021. ",NSA,Tigray Peopleâ€™s Liberation Front,Group perpetrator,Firearms,Civilian ,Female,"Minor, Adult, ",Rape,CRSV,Mass SV assault,5,,30516
01/11/2021,Month- The event occurred within this month,Ethiopia,ETH,13.14408311,37.89068035,"(3)District, Communicipality or Commune ",Amhara Region,No information ,"November 2021: In Amhara region, 40 women were raped by TPLF forces when the group controlled different areas of North Gondar zone. This incident was reported 02 December 2021. ",NSA,Tigray Peopleâ€™s Liberation Front,Group perpetrator,Firearms,Civilian ,Female,"Adult, ",Rape,CRSV,Mass SV assault,40,,30517
01/11/2021,Month- The event occurred within this month,Ethiopia,ETH,9.983305742,39.74999428,(1)Exact location,Amhara Region,No information ,"November 2021: In Amhara region, an unidentified number of women, including a disabled women, were raped by TPLF forces when the group controlled the area. An unidentified number of civilians were also killed and private properties and government institutions looted and damaged. This incident was reported on 1st December 2021.  ",NSA,Tigray Peopleâ€™s Liberation Front,Group perpetrator,Firearms,Civilian ,Female,"Adult, ",Rape,CRSV,Mass SV assault,3,,30518
01/11/2021,Month- The event occurred within this month,Ethiopia,ETH,11.68789417,38.92318726,(1)Exact location,Amhara Region,No information ,"November 2021: Women were raped, and private properties, government institutions, schools, banks, and health centres were looted and damaged by TPLF forces whilst they were in control of the Amhara region.",NSA,Tigray Peopleâ€™s Liberation Front,Group perpetrator,Firearms,Civilian ,Female,"Adult, ",Rape,CRSV,Gang SV assault,1,,30519
01/08/2021,Month- The event occurred within this month,Ethiopia,ETH,11.82817534,39.59521187,(1)Exact location,Amhara Region,No information ,"Between August and December 2021: In Woldiya town, North Wollo Zone, Amhara region, a woman was raped and shot dead by four TPLF soldiers. This incident was reported on 20 December 2021. ",NSA,Tigray Peopleâ€™s Liberation Front,Group perpetrator,Firearms,Civilian ,Female,"Adult, ",Rape,CRSV,Gang SV assault,1,1,30521
13/12/2021,Close -The exact date is within 2-6 days of the indicated date,DRC,COD,-7.301235969,27.39130659,(1)Exact location,Tanganyika,Victims home ,"December 2021: InTanganyika territory, a woman was raped by two Mai-Mai fighters during violent clashes between two Mai-Mai faction groups.",NSA,Mai Mai militia,Group perpetrator,Firearms,Civilian ,Female,"Adult, ",Rape,CRSV,Gang SV assault,1,,30528
13/12/2021,Close -The exact date is within 2-6 days of the indicated date,DRC,COD,-7.301452693,27.39643381,(1)Exact location,Tanganyika,Victims home ,"December 2021: InTanganyika province, a woman was raped by three Mai-Mai militia fighters during clashes between two Mai-Mai faction groups.",NSA,Mai Mai militia,Group perpetrator,Firearms,Civilian ,Female,"Adult, ",Rape,CRSV,Gang SV assault,1,,30529
22/11/2021,Close -The exact date is within 2-6 days of the indicated date,Ethiopia,ETH,9.991412925,39.89847624,(2)25 km precision ,Amhara Region,In captivity,"November 2021: In Amhara region, a 13-year-old girl was abducted and raped by TPLF forces. This incident was reported on , 02 January 2022.  ",NSA,Tigray Peopleâ€™s Liberation Front,Group perpetrator,Firearms,Civilian ,Female,"Minor, ",Rape,CRSV,Gang SV assault,1,,30530
22/11/2021,Close -The exact date is within 2-6 days of the indicated date,Ethiopia,ETH,9.998113696,39.89847624,"(3)District, Communicipality or Commune ",Amhara Region,In captivity,"November 2021: In Amhara region, a 14-year-old girl was abducted from her home and taken to an unknown location where there other children also being held. The girl was starved and raped by TPLF fighters. The soldiers also shouted ethnic slurs at the girl.  This incident was reported on  20th December 2021. ",NSA,Tigray Peopleâ€™s Liberation Front,Group perpetrator,Firearms,Civilian ,Female,"Minor, ",Rape,CRSV,Gang SV assault,1,,30531
22/11/2021,Close -The exact date is within 2-6 days of the indicated date,Ethiopia,ETH,9.99229665,39.89967511,(1)Exact location,Amhara Region,In captivity,"November 2021: In Amhara region, a 14-year-old girl was abducted from a monastery and taken to an unknown location where she was raped by TPLF fighters.This incident was reported on 20th December 2021.",NSA,Tigray Peopleâ€™s Liberation Front,Group perpetrator,Firearms,Civilian ,Female,"Minor, ",Rape,CRSV,Gang SV assault,1,,30532
02/02/2021,Exact Date,DRC,COD,0.340574166,29.75571246,(2)25 km precision ,North Kivu,In captivity,"February 2021: In North Kivu province, a two year-old girl was abducted, raped and killed by unidentified armed men.",NSA,Unidentified armed actor,Group perpetrator,Firearms,Civilian ,Female,"Minor, ",Rape,CRSV,Gang SV assault,1,1,30561
09/02/2021,Close -The exact date is within 2-6 days of the indicated date,DRC,COD,-5.895834603,22.41761832,(1)Exact location,Central Kasai,No information ,"February 2021: In Kasai-Central province, a woman was sexually molested by a group of armed men in military uniforms",NSA,Unidentified armed actor,Group perpetrator,Firearms,Civilian ,Female,"Adult, ",SexualAssault,CRSV,Gang SV assault,1,,30562
10/02/2021,Exact Date,DRC,COD,-1.371357617,29.42739487,(1)Exact location,North Kivu,In captivity,"February 2021: In North Kivu province, a 12-year-old girl was kidnapped, raped and killed. The girl was kidnapped on 31st January 2021. ",NSA,Unidentified armed actor,Group perpetrator,Firearms,Civilian ,Female,"Minor, ",Rape,CRSV,Gang SV assault,1,1,30563
19/11/2021,Close -The exact date is within 2-6 days of the indicated date,DRC,COD,-3.941338476,28.87181282,(1)Exact location,South Kivu,Refugee IDP settlement ,"Around , 19 November 2021 (between 15 - 24 November), an unidentified armed group raped refugee IDP women from Burundi in Lusenda camp (Fizi, Sud-Kivu), where they also looted cows from pastoralists. 1000 Burundian refugees were displaced. ",NSA,Unidentified armed actor,Group perpetrator,Firearms,Civilian ,Female,"Adult, ",Rape,CRSV,Mass SV assault,2,,30572
04/11/2021,Exact Date,DRC,COD,1.076222361,29.95070457,(1)Exact location,Ituri,Victims home ,"November 2021: In Ituri province, a 15-year-old girl was raped by the FRPI. They also stole goats and livestock and kidnapped two women, one girl and two men. ",NSA,FRPI Front for Patriotic Resistance in Ituri,Group perpetrator,Firearms,Civilian ,Female,"Minor, ",Rape,CRSV,Gang SV assault,1,,30577
21/02/2021,Exact Date,DRC,COD,-4.953800365,28.80192298,(1)Exact location,South Kivu,No information ,"February 2021: In South Kivu province, a woman was raped by armed men during an attack on the village. ",NSA,Unidentified armed actor,Group perpetrator,Firearms,Civilian ,Female,"Adult, ",Rape,CRSV,Gang SV assault,1,,30579
24/02/2021,Exact Date,DRC,COD,1.732985028,30.11897123,(1)Exact location,Ituri,"Street, road or field ","February 2021: In Ituri province, a woman was raped by three Cooperative for Development of the Congo (CODECO) militiamen after they attacked a group of miners at a quarry. Three miners were also killed and another injured in the attack.",NSA,Coalition of Congolese Democrats (Armed Wing),Group perpetrator,Firearms,Civilian ,Female,"Adult, ",Rape,CRSV,Gang SV assault,1,,30581
03/02/2021,Exact Date,DRC,COD,-0.956265542,29.32525635,(2)25 km precision ,North Kivu,In captivity,"February 2021: In North Kivu province, a woman was kidnapped and raped by the Democratic Forces for the Liberation of Rwanda and affiliated the Abacunguzi Fighting Forces (FDLR-FOCA) who demanded a ransom for the hostageâ€™s release. ",NSA,Forces dÃ©mocratiques de libÃ©ration du Rwanda,Group perpetrator,Firearms,Civilian ,Female,"Adult, ",Rape,CRSV,Gang SV assault,1,,30582
06/02/2021,Exact Date,DRC,COD,-0.961258613,29.32301483,(2)25 km precision ,North Kivu,No information ,"February 2021: In North Kivu province, a woman was raped by the Armed Forces of the Democratic Republic of the Congo (FARDC) during clashes with the Nyatura Forces de DÃ©fense du Peuple (FDP) under the CMC (Coalition of Movements for Change) alliance in the village. ",State military,Forces armÃ©es de la RÃ©publique dÃ©mocratique du Congo,Group perpetrator,Firearms,Civilian ,Female,"Adult, ",Rape,CRSV,Gang SV assault,1,,30584
02/03/2021,Exact Date,DRC,COD,-1.228709957,29.40598914,(1)Exact location,North Kivu,In captivity,"March 2021: In North Kivu, a woman was kidnapped and raped by five unidentified men whilst working in the field. The perpetrators demanded a ransom for the womanâ€™s release.",NSA,Unidentified armed actor,Group perpetrator,Firearms,Civilian ,Female,"Adult, ",Rape,CRSV,Gang SV assault,1,,30591
08/03/2021,Exact Date,DRC,COD,-5.876552085,28.20918692,(2)25 km precision ,Tanganyika,In captivity,"March 2021: In Tanganyika province, five women were abducted and kept as sex slaves by Twa militia. The women were released four days later in a nearby village.",Other,Twa Ethnic Militia (DRC),Group perpetrator,Firearms,Civilian ,Female,"Adult, ",Rape,CRSV,Mass SV assault,5,,30592
17/04/2021,Close -The exact date is within 2-6 days of the indicated date,DRC,COD,-0.150978604,29.23736572,(2)25 km precision ,North Kivu,No information ,"April 2021: In North Kivu province, a woman was raped by the Union of Patriots for the Liberation of Congo (UPLC) militia.",NSA,Mai Mai militia,Group perpetrator,Firearms,Civilian ,Female,"Adult, ",Rape,CRSV,Gang SV assault,1,,30608
03/04/2021,Exact Date,DRC,COD,-0.962197,29.32557083,(2)25 km precision ,North Kivu,In captivity,"April 2021: In North Kivu province, a woman was kidnapped and raped by a police officer and two armed men. The perpetrators demanded a ransom for her release.  ",Multiple,Unidentified armed actor,Multiple,Firearms,Civilian ,Female,"Adult, ",Rape,CRSV,Single rape/sv assault Gang SV assault,1,,30618
05/06/2021,Week-The event occurred within the week of this date ,DRC,COD,-0.463532679,28.23321429,(1)Exact location,North Kivu,No information ,"June 2021: In North Kivu province, the Mai-Mai Mazembe raped around 54 women during an attack on the village.",NSA,Mai Mai militia,Group perpetrator,Firearms,Civilian ,Female,"Adult, ",Rape,CRSV,Mass SV assault,54,,30632
